693	402	266.59290874376893
692	414	270.42566114105284
708	403	269.4276987109333
718	406	273.12300282064825
702	413	271.85905324295163
711	413	275.1868139806902
738	419	284.16857263073325
681	366	248.8199420273304
681	354	245.9473665803671
780	230	264.96609803289175
707	304	265.98130613565445
711	353	260.65354170277715
712	344	261.5634450688958
770	327	274.7959668544354
680	336	247.3071090877056
749	224	255.77687341719866
767	224	259.4168505631387
792	176	274.0117712994106
692	243	254.43120691925287
713	249	265.39793852716684
744	407	283.41608033515513
806	362	327.24828235805035
703	361	263.67506263777614
693	366	264.2494580708444
730	412	282.5376625638455
724	412	281.1794470064342
774	214	260.57426426559687
712	357	264.22296669334173
724	229	253.90640329569578
726	218	251.50232948362827
735	160	252.87658851593733
783	195	266.0624501295388
729	190	251.57847311347723
788	221	268.3058469090611
797	208	276.6826668055728
692	410	267.84186977893114
705	410	270.44029189273715
714	410	273.7273275735788
700	363	265.11719999834895
727	412	281.80568804964423
723	416	279.8042792826891
723	411	281.0586028266698
695	360	255.79372569918633
708	412	276.22721121879295
700	413	274.29161515901797
691	415	272.9789708741009
701	448	283.86797197163105
699	441	276.7762157949619
697	435	274.9361688805948
695	427	275.03927228790417
693	422	275.30853845528327
712	416	277.81567107886076
714	418	277.4289468070492
717	422	277.41600973531604
721	425	278.7854569032788
727	388	273.2089885161258
816	295	325.4961285740137
717	414	279.71043307334185
719	415	279.53028781339526
689	373	265.02647530287504
709	365	269.2332023754716
691	370	264.4042460247874
720	309	268.3662282768637
740	316	270.11996023356915
714	349	265.10291807353497
769	164	262.25325763225555
761	188	258.0050534568727
753	212	255.1315939053893
728	429	283.4496901370585
694	227	250.27813874185085
695	194	248.64835813641548
698	160	248.3711365610361
757	269	270.7254261011258
788	277	278.87289924547076
703	271	269.3323608953506
774	245	270.1580474153161
698	298	263.4638538584113
703	352	255.12237381190062
802	282	285.26528738439083
779	291	275.655025918968
762	299	272.0454225782305
737	300	270.3658068552613
720	296	269.3555381614715
707	292	267.5902846734971
679	286	256.37167394161224
800	311	287.2546055354178
785	241	271.7333493055776
678	371	252.06754580140114
707	319	265.64944218844175
817	239	313.0717698484659
697	287	266.2376759573817
715	347	270.4978928901255
768	254	273.17666760645807
703	341	256.25869911164045
813	327	327.7020625770092
704	266	269.90065313875675
692	338	250.63780844211578
781	410	304.3236939236522
783	418	315.58208987116814
813	303	306.1057433485985
793	388	307.9799937084317
805	226	287.4841735698283
737	465	296.40462938696146
677	372	259.81947258114815
718	327	268.48242450505495
800	256	283.8451327756047
744	266	269.00459066964686
732	268	268.1206941138953
727	417	280.8333774562925
797	336	292.7892668172717
717	485	301.1532725766301
753	457	306.8549333140254
767	441	310.51228418946266
722	268	268.13456267118454
712	267	268.87359670363367
706	266	269.7881331667304
795	235	276.3612943002954
715	255	266.85978998430073
727	249	265.40300035849214
739	247	265.3134507127106
750	248	266.4011246524751
757	251	268.15071422606707
814	213	300.5515528842807
752	263	270.18761318176985
716	383	270.300414878875
703	359	261.2125641666353
692	384	266.23294707387686
768	431	302.34618056565523
754	448	299.83453899621964
716	479	293.5559093952179
795	393	322.0392122864723
708	262	268.4821699280292
689	308	257.0893004536629
737	473	303.0122032389045
810	332	309.486997500062
703	419	276.2900215690024
706	423	275.90684165479615
709	428	275.90501697268337
712	434	277.4200832238421
717	439	282.8659532126039
718	412	278.1340047949925
722	411	277.82124667428434
725	408	277.54651606082916
737	397	277.53271486144513
780	350	283.7337827309966
688	291	260.24241875857115
693	261	265.59786293655634
702	260	267.2420402057469
715	410	278.869153582491
785	376	295.73596976697445
682	265	259.39982309937477
725	446	287.70401952788234
679	304	252.8875296935439
699	327	259.44237895309925
706	457	287.1652638539672
751	419	288.08101788163185
727	356	272.32371675781906
740	433	288.2875387556851
753	348	273.62011478981003
738	367	274.1890019213315
765	366	279.86314445734024
713	469	289.1675413586199
707	332	263.96504789590836
763	423	294.36709731817245
748	439	294.0496392548084
758	403	285.98633045330644
795	357	297.9052200913429
773	397	291.03182377293706
805	359	311.26340217888355
749	383	278.09394400101155
698	313	261.65072759613395
699	358	254.3644431978464
708	358	260.64270194619894
693	353	250.05116257816553
703	249	262.2735305689275
724	240	259.9904120899737
743	236	259.86995566636324
758	236	261.77979251369834
769	238	265.02747517079115
777	256	275.1532932423288
815	276	301.20742321014404
766	278	273.64696165313944
753	285	271.26163702923805
735	286	269.829446868971
719	284	269.2907152697444
708	282	268.9075153786689
699	279	268.4672200586647
817	267	320.7864884287119
708	360	263.5964644141495
689	322	254.59328796714544
690	362	250.79410951584578
684	367	253.90268247574568
690	362	253.5170366987586
705	364	266.02168399840593
682	370	252.71473284810781
681	370	259.50037026777864
700	268	269.47541013360023
693	274	267.05111409537494
689	279	263.97168124094605
761	253	269.9923561885953
767	247	269.5688609033823
